"seller_id","order_count","bad_reviews","bad_review_pct","avg_review_score"
b2ba3715d723d245138f291a6fe42594,321,64,19.9,4.20
"06579cb253ecd5a3a12a9e6eb6bf8f47",61,12,19.7,4.13
"0c7533c71df861ec58ad7ff999ed0e8d",61,12,19.7,4.15
"4e17c65a516f69d023a2ae78b84f28d6",61,12,19.7,4.23
"53243585a1d6dc2643021fd1853d8905",346,68,19.7,4.19
"7722b1df1b0e383e000397b2c11e3e19",132,26,19.7,4.23
"955fee9216a65b617aa5c0531780ce60",1253,245,19.6,4.20
"3d8fa2f5b647373c8620330c4e077a9f",41,8,19.5,4.22
"70c27847eca8195c983ed7e798c56743",77,15,19.5,4.23
b33e7c55446eabf8fe1a42d037ac7d6d,149,29,19.5,4.20
"01fd077212124329bac32490e8ef80d9",31,6,19.4,4.16
"128639473a139ac0f3e5f5ade55873a5",521,101,19.4,4.21
"4917cee8d902e13428c3ec4b1ca6f315",31,6,19.4,4.16
"5c6d4016c2a288f074fa0848a2b653d2",31,6,19.4,4.16
"93dc87703c046b603023e75222018b45",31,6,19.4,4.13
"94144541854e298c2d976cb893b81343",67,13,19.4,4.25
f0b47fbbc6dee9aafe415a6e33051b3f,67,13,19.4,4.25
d650b663c3b5f6fb392b6326366efa9a,57,11,19.3,4.37
db4350fd57ae30082dec7acbaacc17f9,135,26,19.3,4.16
"218d46b86c1881d022bce9c68a7d4b15",380,73,19.2,4.18
"38e679b9e0064cd94c6f035707344dae",26,5,19.2,4.12
"6a8a889bde935bafa76d7848782dfaf9",26,5,19.2,4.04
f41ce2e25237f9092cd8e6e7516c7a2f,26,5,19.2,4.42
f61c63d13f7cd800549d5acdd390ae72,26,5,19.2,4.00
"0691148aee60ca47977c187804f935ae",47,9,19.1,4.17
"0db783cfcd3b73998abc6e10e59a102f",131,25,19.1,4.21
"1b4c3a6f53068f0b6944d2d005c9fc89",110,21,19.1,4.25
"3db66a856d18a9cba7c9241fc5221c50",94,18,19.1,4.18
"4c498c7345e89aebad651544829beca0",47,9,19.1,4.28
cbd996ad3c1b7dc71fd0e5f5df9087e2,157,30,19.1,4.21
"562fc2f2c2863ab7e79a9e4388a58a14",253,48,19.0,4.23
"6d803cb79cc31c41c4c789a75933b3c7",58,11,19.0,4.24
"85d9eb9ddc5d00ca9336a2219c97bb13",496,94,19.0,4.22
"900ba814c251a692506d7834c1218441",84,16,19.0,4.23
a5a1bfcf728ab0e19182959cf0771ee4,21,4,19.0,4.33
c9c7905cffc4ef9ff9f113554423e671,126,24,19.0,4.13
"14d7985702e72162bbf13b6beb74ab2b",37,7,18.9,4.32
"5b8154610ebb21fb90eb587365e673df",37,7,18.9,4.16
"96804ea39d96eb908e7c3afdb671bb9e",37,7,18.9,4.14
b4ffb71f0cb1b1c3d63fad021ecf93e1,143,27,18.9,4.22
b94cc9f10ddc85e4ba73a6f7974e7101,37,7,18.9,4.30
d6b1ce66b035a475f00c017792ff9769,90,17,18.9,4.28
"232a6014e7b10cba61c6c2b2ea6bb4b0",32,6,18.8,4.16
"2e1c9f22be269ef4643f826c9e650a52",160,30,18.8,4.24
"3340ef1913fb70d28420f6ceb685c339",32,6,18.8,4.38
"6481e96574816ead57975da2c0f6d80d",32,6,18.8,4.19
"76d64c4aca3a7baf218bf93ef7fa768d",64,12,18.8,4.22
"8bd0f31cf0a614c658f6763bd02dea69",32,6,18.8,4.28
c826c40d7b19f62a09e2d7c5e7295ee2,345,65,18.8,4.13
ce27a3cc3c8cc1ea79d11e561e9bebb6,117,22,18.8,4.19
e26901d5ab434ce92fd9b5c256820a4e,197,37,18.8,4.20
"406822777a0b9eb5c50e442dd4cd3ec5",43,8,18.6,4.33
"4830e40640734fc1c52cd21127c341d4",204,38,18.6,4.23
b32be1695eb7ec5f10f72d9610a12527,43,8,18.6,4.14
"1f1bb1f0859883505541bdd6606193e5",27,5,18.5,4.33
"3ade81dab5a172b88e1871c28ae05260",27,5,18.5,4.19
"817245bcc3badd82bbd222e0366951a6",27,5,18.5,4.11
ceaec5548eefc6e23e6607c5435102e7,195,36,18.5,4.20
dbb9b48c841a0e39e21f98e1a6b2ec3e,108,20,18.5,4.27
ffc470761de7d0232558ba5e786e57b7,27,5,18.5,4.44
"048c2757535328e0d7dac690ad3c0aae",49,9,18.4,4.24
"0bae85eb84b9fb3bd773911e89288d54",136,25,18.4,4.29
"113e3a788b935f48aad63e1c41dac1bd",38,7,18.4,4.32
"25cf099de44674fde97473224f9d59ab",49,9,18.4,4.33
"537eb890efff034a88679788b647c564",158,29,18.4,4.23
d66c305afaec317ebee552073a674429,38,7,18.4,4.45
"05d2173d43ea568aa0540eba70d2ca76",60,11,18.3,4.18
"7a67c85e85bb2ce8582c35f2203ad736",1137,208,18.3,4.27
"9b013e03b2ab786505a1d3b5c0756754",169,31,18.3,4.22
f7ba60f8c3f99e7ee4042fdef03b70c4,218,40,18.3,4.22
"093805f8f2aeb63881444571e1f48f30",22,4,18.2,4.18
"13d058e4eeac2ce8217660b2f8a05812",22,4,18.2,4.18
"503c1de08ae81a2d86f17951b204db55",22,4,18.2,4.41
"670c26e0f1bf8d0576271d5cfaec6d2b",77,14,18.2,4.31
d8c7ba53e7e38711eaef8c2849d6d2e1,22,4,18.2,4.50
dc317f341ab0e22f39acbd9dbf9b4a1f,55,10,18.2,4.15
"1a3df491d1c4f1589fc2b934ada68bf2",160,29,18.1,4.27
"86ccac0b835037332a596a33b6949ee1",177,32,18.1,4.22
"8d956fec2e4337affcb520f56fd8cbfd",210,38,18.1,4.21
"17f51e7198701186712e53a39c564617",56,10,17.9,4.34
"3078096983cf766a32a06257648502d1",56,10,17.9,4.30
"34d1ca11b242c0fee2c834ae8d788566",39,7,17.9,4.33
"7ea5bfa6c340f58f8e71fc1f0412b0d6",95,17,17.9,4.19
c8467937e403e76a8ee9f0ab13f6f5ef,28,5,17.9,4.07
c847e075301870dd144a116762eaff9a,39,7,17.9,4.18
dbc22125167c298ef99da25668e1011f,393,70,17.8,4.32
fdb9095204a334cd8872252ffec6f2db,45,8,17.8,4.20
"4d6d651bd7684af3fffabd5f08d12e5a",362,64,17.7,4.22
"6b243f80ed07b10f0e8aa0f21a205f3c",79,14,17.7,4.27
b92e3c8f9738272ff7c59e111e108d7c,62,11,17.7,4.16
f8db351d8c4c4c22c6835c19a46f01b0,655,116,17.7,4.27
"42bde9fef835393bb8a8849cb6b7f245",34,6,17.6,4.35
"520b493b57809f446cb0a233bb3e25c7",63,11,17.5,4.29
"620c87c171fb2a6dd6e8bb4dec959fc6",716,125,17.5,4.31
"9add47bf45ce8e8c7db6b9cf670b1e09",40,7,17.5,4.23
a2e874074c877c5a05abae80ad6e488f,40,7,17.5,4.25
"0afccdb8a34ee5c79f7c06faf2b4d56e",23,4,17.4,4.09
"3bb548e3cb7f70f28e3f11ee9dce0e59",46,8,17.4,4.20
"6426d21aca402a131fc0a5d0960a3c90",23,4,17.4,4.17
b76dba6c951ab00dc4edf0a1aa88037e,155,27,17.4,4.22
c731d18cea9bf687ffee82a241c25b11,23,4,17.4,4.22
e7df4cd29ab5abab70fb0783ddb53987,23,4,17.4,4.30
e9779976487b77c6d4ac45f75ec7afe9,642,112,17.4,4.26
efcd8d2104f1a05d028af7bad20d974b,46,8,17.4,4.20
f3b80352b986ab4d1057a4b724be19d0,86,15,17.4,4.21
fd386aa7bed2af3c7035c65506c9b4a3,69,12,17.4,4.35
"282f23a9769b2690c5dda22e316f9941",98,17,17.3,4.37
"8f119a0aee85c0c8fc534629734e94fd",75,13,17.3,4.28
"8f2ce03f928b567e3d56181ae20ae952",150,26,17.3,4.15
"00ee68308b45bc5e2660cd833c3f81cc",134,23,17.2,4.30
"17a053fcb14bd219540cbde0df490be0",122,21,17.2,4.25
"3361277dc30b7cccdb0c286b24219756",29,5,17.2,4.34
ce248b21cb2adc36282ede306b7660e5,64,11,17.2,4.23
"0ed6ce5d87fd9c69eaacaeb778d67235",41,7,17.1,4.39
"17e34d8224d27a541263c4c64b11a56b",245,42,17.1,4.25
"45ba18c210d42734ec52c0c1c574e9ee",35,6,17.1,4.11
"59fb871bf6f4522a87ba567b42dafecf",123,21,17.1,4.28
"7dc8c42cc750eeafea6c85712ffee9bf",41,7,17.1,4.20
"81a1104df0f08b59c68aa5b03cfe398e",70,12,17.1,4.31
bd4889b5e9133b35b66e42a8665cea5c,35,6,17.1,4.40
d12c926d74ceff0a90a21184466ce161,76,13,17.1,4.33
"2a84855fd20af891be03bc5924d2b453",154,26,16.9,4.38
"46dc3b2cc0980fb8ec44634e21d2718e",496,84,16.9,4.27
"850f4f8af5ea87287ac68de36e29107f",183,31,16.9,4.30
f7720c4fa8e3aba4546301ab80ea1f1b,59,10,16.9,4.25
f84fa566034f5e8e880a07ec624c56af,89,15,16.9,4.25
"8c16d1f32a54d92897cc437244442e1b",107,18,16.8,4.36
de23c3b98a88888289c6f5cc1209054a,161,27,16.8,4.29
f5a590cf36251cf1162ea35bef76fe84,113,19,16.8,4.27
"058fd0aa2bfdb2274e05e1ae971dabb6",60,10,16.7,4.37
"2e13c71026e1a39ba5cc1b86dcb679aa",24,4,16.7,4.38
"3c487ae8f8d7542beff5788e2e0aea83",30,5,16.7,4.20
"8581055ce74af1daba164fdbd55a40de",378,63,16.7,4.31
a3f0b55de503387383c7b1de3ad7f678,24,4,16.7,4.42
b83cedfb587e7911540e3f576d6917ce,24,4,16.7,4.21
c8417879a15366a17c30af34c798c332,24,4,16.7,4.29
c8b3445d737de6befde0c88ede534a5e,30,5,16.7,4.43
cab85505710c7cb9b720bceb52b01cee,200,33,16.5,4.33
"7008613ea464bad5cb9b83456e1e6a8f",122,20,16.4,4.28
"259f7b5e6e482c230e5bfaa670b6bb8f",135,22,16.3,4.35
a1043bafd471dff536d0c462352beb48,700,114,16.3,4.28
e0a366315b1b726b6c7832d664c0f530,43,7,16.3,4.30
bacb1f0ed56ad24198f5810d2b3fe9a5,37,6,16.2,4.32
d98eec89afa3380e14463da2aabaea72,167,27,16.2,4.34
e333046ce6517bd8bb510291d44f0130,68,11,16.2,4.34
"1838dd9b8977065acf51d95e0053ea7a",62,10,16.1,4.37
"4b9750c8ad28220fe6702d4ecb7c898f",217,35,16.1,4.36
"0d85bbda9889ce1f7e63778d24f346eb",50,8,16.0,4.20
"15aac934c58d886785ac1b17953ea898",25,4,16.0,4.24
"432c37c9dfba871172ec162e20118b8c",44,7,15.9,4.25
afe0067131b73e40875c9b6c10bd2e21,44,7,15.9,4.27
d50d79cb34e38265a8649c383dcffd48,69,11,15.9,4.25
f680f85bee2d253556ac91be391d2c82,44,7,15.9,4.32
"7681ef142fd2c19048da7430856b5588",57,9,15.8,4.23
ba90964cff9b9e0e6f32b23b82465f7b,38,6,15.8,4.42
daeb5653dd96c1b11860f72209795012,38,6,15.8,4.21
"640e21a7d01df7614a3b4923e990d40c",115,18,15.7,4.33
"9f505651f4a6abe901a56cdc21508025",388,61,15.7,4.37
b1a81260566c1bac3114a6d124413f27,51,8,15.7,4.27
f214d28e8d8e3ef068748498ccc2f813,51,8,15.7,4.27
"382229d1e840115ffe3dbf5ff460e417",45,7,15.6,4.27
"669ae81880e08f269a64487cfb287169",160,25,15.6,4.26
"6edacfd9f9074789dad6d62ba7950b9c",205,32,15.6,4.38
ef0ace09169ac090589d85746e3e036f,128,20,15.6,4.40
f62d7bb4a613ec758a03342d46b580b2,32,5,15.6,4.38
"91f848e9f4be368f4318775aac733370",58,9,15.5,4.40
"06df0c10d34e459d9672bc77388742eb",26,4,15.4,4.35
"2b3e4a2a3ea8e01938cabda2a3e5cc79",52,8,15.4,4.37
"3f3486b61f45078d4f31ee5e43d8c5bb",39,6,15.4,4.33
"4559697a8f7e637227c2eeaed843baff",39,6,15.4,4.21
"4bfc7a4a1cf8d4d2121c27422d9e50b5",26,4,15.4,4.54
"55a5b51f93f2b70ea513f5a047b0262a",39,6,15.4,4.46
"77a515caa36327151d1cc6c32a9f00e1",26,4,15.4,4.42
"7b07b3c7487f0ea825fc6df75abd658b",91,14,15.4,4.42
"7e93a43ef30c4f03f38b393420bc753a",318,49,15.4,4.36
ccf8813e5a7d6c84d865cd38bfc2b130,26,4,15.4,4.38
e5e33c0d8e7e002f398f5dc4cbbb338f,26,4,15.4,4.58
e883aa812c37a7413226856f4579fe91,26,4,15.4,4.15
a3a38f4affed601eb87a97788c949667,249,38,15.3,4.40
"0241d4d5d36f10f80c644447315af0bd",237,36,15.2,4.35
"0ea22c1cfbdc755f86b9b54b39c16043",231,35,15.2,4.40
"0ffa40d54288e4f3499b8780dd0f144f",33,5,15.2,4.48
"5160d23075764e18e07c1f4a87fad743",33,5,15.2,4.36
"65febd49fd28ec955651299159b1f527",33,5,15.2,4.45
"6c177e38df6d3f34182b1f1d427231bf",53,8,15.1,4.15
"750303a20e9c56b2a6bc45cdce0b897d",53,8,15.1,4.30
c70c1b0d8ca86052f45a432a38b73958,258,39,15.1,4.37
ff063b022a9a0aab91bad2c9088760b7,93,14,15.1,4.31
"01fdefa7697d26ad920e9e0346d4bd1b",127,19,15.0,4.38
"1fe5540d7c1c37a595fefbacd5570d9e",20,3,15.0,4.30
"20d83f3ef0e6925fd74bfd59170babf7",40,6,15.0,4.40
"612170e34b97004b3ba37eae81836b4c",107,16,15.0,4.43
"6288c69c4ce638e59925e59193f98b16",20,3,15.0,4.25
"6f892e20a171e98efe17fdb971ff319b",40,6,15.0,4.15
bfd27a966d91cfaafdb25d076585f0da,113,17,15.0,4.32
cfe94489ddd337d1e29e12f2a7205d10,20,3,15.0,4.30
f9244d45189d3a3605499abddeade7d5,20,3,15.0,4.35
"530ec6109d11eaaf87999465c6afee01",94,14,14.9,4.34
"1554a68530182680ad5c8b042c3ab563",244,36,14.8,4.33
"2dee2ce60de9709b1a24083217181a1f",54,8,14.8,4.43
"57c764b4a836300be881e2ff86e449f9",27,4,14.8,4.22
aced59e9b31ef866a94f9e7f29d8d418,61,9,14.8,4.43
ccc4bbb5f32a6ab2b7066a4130f114e3,183,27,14.8,4.32
"26d8a1c7c75d513045798992ead43aa2",34,5,14.7,4.41
"37be5a7c751166fbc5f8ccba4119e043",266,39,14.7,4.32
"54a1852d1b8f10312c55e906355666ee",197,29,14.7,4.36
"43f8c9950d11ecd03a0304a49e010da6",41,6,14.6,4.56
e63e8bfa530fb16910dd6956e592bb81,41,6,14.6,4.32
"57e632711dec9ec14ca7546769483e7e",62,9,14.5,4.42
"7d456afc660226829370f3173d14520c",55,8,14.5,4.35
aba1721a889e04decc910aa13b768ef4,83,12,14.5,4.45
fe2032dab1a61af8794248c8196565c9,289,42,14.5,4.39
"02ecc2a19303f05e59ce133fd923fff7",21,3,14.3,4.62
"056b4ada5bbc2c50cc7842547dda6b51",63,9,14.3,4.21
"11305281b50fff20ae8bb473f8e11876",35,5,14.3,4.31
"1c40343cc5d18c2d8248ac2f3366de34",21,3,14.3,4.62
"240b9776d844d37535668549a396af32",35,5,14.3,4.34
"31344c16881c08a8a72c6d2eb29918c1",42,6,14.3,4.43
"3d5d0dc7073a299e31fa718ce1bc00b6",21,3,14.3,4.43
"412a4720f3e9431b4afa1476a1acddbe",21,3,14.3,4.24
"52f9db5cfb423382a2fa5c9e39303202",21,3,14.3,4.29
"8fdca8e349553f99bc738833a62c8802",21,3,14.3,4.19
"9596c870880d900012f2e8e6e30d06d7",21,3,14.3,4.29
"9616352088dcf83a7c06637f4ebf1c80",91,13,14.3,4.33
b372ee768ed69e46ca8cdbd267aa7a38,63,9,14.3,4.43
bd697db56ff8e7c9cd1abeb7f72029b2,21,3,14.3,4.33
c0563dd588b775f2e37747ef6ad6c92c,28,4,14.3,4.36
c72de06d72748d1a0dfb2125be43ba63,21,3,14.3,4.48
f4db9b37944bcb8873e6b456ee190bbf,21,3,14.3,4.57
dee656f0f566ed1aa85bd137c943f08f,92,13,14.1,4.37
"05f51e13da97139648b8125c31e5f51b",57,8,14.0,4.23
"4371b634e0efc0e22b09b52907d9d469",100,14,14.0,4.48
"7299e27ed73d2ad986de7f7c77d919fa",335,47,14.0,4.43
"325f3178fb58e2a9778334621eecdbf9",36,5,13.9,4.44
"3586b8580d9c917874e053a1bb37b5ff",36,5,13.9,4.42
f181738b150df1f37cb0bd72e705b193,36,5,13.9,4.47
fa1c13f2614d7b5c4749cbc52fecda94,574,79,13.8,4.37
"0d33a55da925bbf1ff02af5f6059fc7f",22,3,13.6,4.45
"5670f4db5b62c43d542e1b2d56b0cf7c",22,3,13.6,4.41
"7b1222c3624aa89b9558b50a2594188c",22,3,13.6,4.45
b8bc237ba3788b23da09c0f1f3a3288c,44,6,13.6,4.32
c6bda72e4dbf5c5866b13cb1810c6d03,59,8,13.6,4.39
e9511df20ccd82658a30c37b7fb343af,22,3,13.6,4.32
f0837c8d71434931d9e38e7b79234797,22,3,13.6,4.59
f615fe7efbef0f4f08fd3086bc7a3e60,22,3,13.6,4.50
"08633c14ef2db992c11f840f04fad4cd",74,10,13.5,4.36
"87142160b41353c4e5fca2360caf6f92",304,41,13.5,4.40
fa40cc5b934574b62717c68f3d678b6d,303,41,13.5,4.48
"33a6f4b1e7cdc205511e76ba1b6e0186",105,14,13.3,4.41
"6b90f847357d8981edd79a1eb1bf0acb",45,6,13.3,4.36
"70eea00b476a314817cefde4aad4f89a",105,14,13.3,4.41
b2ac621f0d0322434d04a12b078b9369,30,4,13.3,4.40
b74d1c09cb380e1d03a6f859c6f4224b,30,4,13.3,4.30
e38db885400cd35c71dfd162f2c1dbcf,30,4,13.3,4.47
"3504c0cb71d7fa48d967e0e4c94d59d9",53,7,13.2,4.42
aafe36600ce604f205b86b5084d3d767,129,17,13.2,4.40
"080102cd0a76b09e0dcf55fcacc60e05",122,16,13.1,4.52
d57e18d5f73c7ccb7f7339b61166898d,61,8,13.1,4.43
de722cd6dad950a92b7d4f82673f8833,336,44,13.1,4.30
"2a5b78b41cd05baeac8df54c6606b92c",46,6,13.0,4.54
"8cc6a0e5738e61a87b03c78b2ba9db4b",23,3,13.0,4.48
e59aa562b9f8076dd550fcddf0e73491,69,9,13.0,4.26
"78c99c6dff4eeae5be99bf635ed21e3f",31,4,12.9,4.42
"7b0df942f46435babab05d49b744b2c4",31,4,12.9,4.39
"0509040ea3fe50071181bbc359eb7738",86,11,12.8,4.48
"6cd68b3ed6d59aaa9fece558ad360c0a",149,19,12.8,4.46
"42b729f859728f5079499127a9c2ef37",102,13,12.7,4.48
"80e6699fe29150b372a0c8a1ebf7dcc8",95,12,12.6,4.34
c3cfdc648177fdbbbb35635a37472c53,277,35,12.6,4.47
"1e8b33f18b4f7598d87f5cbee2282cc2",120,15,12.5,4.40
"7ecd59e5e20407131822c1a68ac59c1f",24,3,12.5,4.42
"527801b552d0077ffd170872eb49683b",89,11,12.4,4.47
febab0275244b9a49a623f0bd613ca2f,106,13,12.3,4.44
"5cf13accae3222c70a9cac40818ae839",147,18,12.2,4.48
eeb6de78f79159600292e314a77cbd18,82,10,12.2,4.44
"1eade46fba20122dc4aefb379f8c636b",58,7,12.1,4.43
"9d5a9018aee56acb367ba9c3f05d1d6a",66,8,12.1,4.45
cc5a78bbad32776dc4e3af205218368c,33,4,12.1,4.45
edb1ef5e36e0c8cd84eb3c9b003e486d,165,20,12.1,4.44
"916748bc99315c2d202898ae58b1617e",25,3,12.0,4.28
b2a6d334e2833acea353624840e25a0e,25,3,12.0,4.48
f7496d659ca9fdaf323c0aae84176632,25,3,12.0,4.56
b561927807645834b59ef0d16ba55a24,85,10,11.8,4.34
e49c26c3edfa46d227d5121a6b6e4d37,34,4,11.8,4.56
"709e16e2b25c7474d980076c6bfc4806",60,7,11.7,4.52
d921b68bf747894be13a97ae52b0f386,77,9,11.7,4.56
"9646c3513289980f17226a2fc4720dbd",69,8,11.6,4.45
fc906263ca5083d09dce42fe02247800,112,13,11.6,4.38
"5f1dc28029d2c244352a68107ec2b542",61,7,11.5,4.43
"744dac408745240a2c2528fb1b6028f3",78,9,11.5,4.58
cac876b37d3abcd6bd76caca30277996,26,3,11.5,4.46
cce6ab8d1682639fe45ab70234f1665f,61,7,11.5,4.51
c66dccfb3f109511246da627dd5a2498,44,5,11.4,4.57
c68fb906c8f4b4b946d8386bfa6e5467,44,5,11.4,4.52
fde0cc9ea29c8ccfc0a2c22256a58c71,35,4,11.4,4.49
"25e6ffe976bd75618accfe16cefcbd0d",106,12,11.3,4.44
"715bbd5ba4e6b74cb0d2f29eb45058b0",62,7,11.3,4.47
a5cba26a62b8b4d0145b68b841e62e7f,53,6,11.3,4.57
"5f5b43b2bffa8656e4bc6efeb13cc649",27,3,11.1,4.41
"8bb48dc19fccaa8613b6229bf7f452a2",82,9,11.0,4.41
"9b00ed88b7fdb95d6ff76e27c1b52d16",46,5,10.9,4.54
"643214e62b870443ccbe55ab29a4dccf",65,7,10.8,4.40
"6c7d50c24b3ccd2fd83b44d8bb34e073",111,12,10.8,4.45
"8ae520247981aa06bc94abddf5f46d34",65,7,10.8,4.45
ba143b05f0110f0dc71ad71b4466ce92,83,9,10.8,4.46
"8a130737016f838139d31878787a39c9",56,6,10.7,4.45
bf00385a5f7fc1ef39a13c2e9ee50a5f,28,3,10.7,4.43
cb8bcce248bb1fb274ba762d8b971456,66,7,10.6,4.33
b1ac6ea7895bc3dd6f0f6f4abbdd2821,38,4,10.5,4.53
"729b2d09b2a0bdab221076327f13d050",48,5,10.4,4.56
"6df688df543f90e9b38f4319e75a9d88",39,4,10.3,4.56
c003204e1ab016dfa150abc119207b24,195,20,10.3,4.47
d23019c84ffae2d5ef2270367b8605fc,39,4,10.3,4.41
"66922902710d126a0e7d26b0e3805106",149,15,10.1,4.50
"1d4587203296c8f4ad134dc286fa6db0",40,4,10.0,4.35
c9aafcd0621b2207c10e32c649cada4d,40,4,10.0,4.33
"0432ead42b6c8a0bdf68154add917fdf",82,8,9.8,4.54
"116ccb1a1604bc88e4d234a8c23f33de",61,6,9.8,4.64
"12b9676b00f60f3b700e83af21824c0e",132,13,9.8,4.52
b6d44737c043328708f6749c2dbe50bd,61,6,9.8,4.52
"0ebd97a106433a45a4aebe57c1799778",31,3,9.7,4.48
"9baf5cb77970f539089d09a38bcec5c3",31,3,9.7,4.42
"9de4643a8dbde634fe55621059d92273",72,7,9.7,4.53
cd6efc47efaabf134f8bdb654e10b4f1,31,3,9.7,4.48
f67efa3f0b6761102a7f8c6b7b571f5d,31,3,9.7,4.48
"5f3ae9136c875522250f8184f253413a",42,4,9.5,4.64
"679769a98cfcc6da877c8486ff1c13f3",21,2,9.5,4.57
"6b15924333bd1a741595fe981ea04822",21,2,9.5,4.67
"7c5b05cbdb5542049f38d90d7815b97d",21,2,9.5,4.52
b347677812ea483b0f528eaf8cbc09b7,21,2,9.5,4.52
e6a69c4a27dfdd98ffe5aa757ad744bc,21,2,9.5,4.29
d9a84e1403de8da0c3aa531d6d108ba6,53,5,9.4,4.58
"02f623a8eb246f3c5f7c2f96462654e6",43,4,9.3,4.56
"0df3984f9dfb3d49ac6366acbd3bbb85",86,8,9.3,4.38
"33a17d60c64393351ebf1ef860f4e0f2",43,4,9.3,4.63
"725c32fa80c2faacc4fc88450d27314e",87,8,9.2,4.52
"4da0e408c99d2fdc2126dc9fce518060",44,4,9.1,4.41
"730937bf88cb151eb2eb849f642fc213",22,2,9.1,4.41
"7901646fdd36a55f564ffaf2dbccaaf7",22,2,9.1,4.50
"79ed755314cfe6df0daef2c6cd3022cd",22,2,9.1,4.73
"834f3294fba9f932f56edc879193f925",66,6,9.1,4.55
"916c9de0b5ad957346eeeb12f332687e",22,2,9.1,4.55
acce39e832338debb07b02385cde5967,44,4,9.1,4.48
bccf933e006e9b94a6184af782963e77,44,4,9.1,4.52
"013900e863eace745d3ec7614cab5b1a",23,2,8.7,4.70
"10076e5788b8ee532724bcd460baf762",23,2,8.7,4.57
"381c83fdca332ea6afd896da20bf6e4a",46,4,8.7,4.39
"42ef3192a9ff87a22d1867b74b3ee205",23,2,8.7,4.65
"7e26c750b4cb9f6766f58265ff9ebe95",23,2,8.7,4.43
"718539d38d07dd351c76db862760e2e2",35,3,8.6,4.63
bf3c6d2a28b2b5501e6c15448982dcc9,35,3,8.6,4.60
c864036feaab8c1659f65ea4faebe1da,58,5,8.6,4.57
"289cdb325fb7e7f891c38608bf9e0962",109,9,8.3,4.59
"31561f325664a8a7aba4c8d0c3a9b3db",36,3,8.3,4.64
"9d4db00d65d7760644ac0c14edb5fd86",96,8,8.3,4.54
"1dc2de47ee26a0a5b12dc14fd6dc0dea",25,2,8.0,4.56
"2ff97219cb8622eaf3cd89b7d9c09824",87,7,8.0,4.54
ac3508719a1d8f5b7614b798f70af136,100,8,8.0,4.64
e48b04bf1aa1ef711caebeb7aede6180,25,2,8.0,4.48
"75fbb52eda0cbc24f479d3b2fbfa8d3e",38,3,7.9,4.45
"7f7b8245c336066a1f9933c359f11d77",38,3,7.9,4.55
"1bb2bdb95f4841f1bba2c0d2cd83d3c9",78,6,7.7,4.63
"7ade73f1b9b4e965f9009a4c3a7e2c15",26,2,7.7,4.77
"8d79c8a04e42d722a75097ce5cbcf2ef",26,2,7.7,4.58
"1771297ac436903d1dd6b0e9279aa505",27,2,7.4,4.63
"323ce52b5b81df2cd804b017b7f09aa7",28,2,7.1,4.43
"6e386f64c84e482f0b9abf960797ee1b",28,2,7.1,4.61
"960945e1a9535cbc0cd6ddd35fbe7ae8",28,2,7.1,4.64
d1ef48b38baca7e831711c4a0aeb398f,28,2,7.1,4.57
dbd66278cbfe1aa1000f90a217ca4695,85,6,7.1,4.51
"376a891762bbdecbc02b4b6adec3fdda",57,4,7.0,4.67
e882b2a25a10b9c057cc49695f222c19,57,4,7.0,4.58
"1b938a7ec6ac5061a66a3766e0e75f90",29,2,6.9,4.41
d4e12e7884759a14fa0f5f896c791cae,29,2,6.9,4.62
"516e7738bd8f735ac19a010ee5450d8d",74,5,6.8,4.64
"5b925e1d006e9476d738aa200751b73b",63,4,6.3,4.60
"1caf283236cd69af44cbc09a0a1e7d32",33,2,6.1,4.61
a3dd39f583bc80bd8c5901c95878921e,34,2,5.9,4.59
"6338ea67c41078a46ad99cc009654956",35,2,5.7,4.60
"594f9aaa48e5bf431f011ddc5669b0d5",37,2,5.4,4.59
"080199a181c46c657dc5aa235411be3b",77,4,5.2,4.61
d1b65fc7debc3361ea86b5f14c68d2e2,39,2,5.1,4.64
"808d4348b916efa08e766ebad39f61eb",20,1,5.0,4.60
"3785b653b1b82de85ab47dd139938091",21,1,4.8,4.71
"5bffbafbb22daf6d3bfc216a46db8708",21,1,4.8,4.76
"83e197e95a1bbabc8c75e883ed016c47",46,2,4.3,4.80
ed4311e67debd72b8610a5347a743087,24,1,4.2,4.63
"95ec4458365c4d11f452ccf538377619",26,1,3.8,4.62
"671585f5a2af58b6e276bc01003c0d2b",27,1,3.7,4.70
cc3d14116804f7209f3884f6367f1152,27,1,3.7,4.63
d9bd94811c3338dceb4181f3dbc0c73e,54,2,3.7,4.80
"6061155addc1e54b4cfb51c1c2a32ad8",28,1,3.6,4.64
"02f5837340d7eb4f653d676c7256523a",30,1,3.3,4.83
"18e694e0e48ed6f7aa3f24aade5fd697",31,1,3.2,4.68
d566c37fa119d5e66c4e9052e83ee4ea,64,2,3.1,4.69
d13e50eaa47b4cbe9eb81465865d8cfc,66,2,3.0,4.82
"5a93f3ab0ef4c84ed5e1b5dbf23978bc",38,1,2.6,4.79
b410bdd36d5db7a65dcd42b7ead933b8,42,1,2.4,4.81
"0bb738e4d789e63e2267697c42d35a2d",28,0,0.0,4.64
"41c2bad7229b0c25e6becf179ebf63ff",20,0,0.0,4.95
"42fa4ee7240e9b8eb4576358ec142ba7",21,0,0.0,4.81
"48efc9d94a9834137efd9ea76b065a38",33,0,0.0,5.00
